data_name,pitch,pitch_midi,octave,duration,time_from_prev,time_to_next,fingering,string,pluck,fret
abe etude 25-7,D3,50,3,0.5,0.25,0.25,0,4,,0
abe etude 25-7,D3,50,3,0.5,0.25,0.25,0,4,,0
abe etude 25-7,D3,50,3,0.5,0.25,0.25,4,5,,5
abe etude 25-7,D3,50,3,0.5,0.25,0.25,4,5,,5
abe etude 25-7,D3,50,3,0.5,0.25,0.25,4,5,,5
abe etude 25-7,D3,50,3,0.5,0.25,0.25,4,5,,5
abe etude 25-7,D3,50,3,0.5,0.25,0.25,4,5,,5
abe etude 25-7,D3,50,3,1,0.25,0,4,5,,5
abe etude 25-8,D3,50,3,1,0,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,0.5,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,0.5,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,1,0.25,0.25,0,4,,0
abe etude 25-8,D3,50,3,2,0.25,0,0,4,,0
abe etude 25-9,D3,50,3,0.5,0,0.125,4,5,,5
abe etude 25-9,D3,50,3,0.5,0,0.125,4,5,,5
abe etude 25-9,D3,50,3,0.25,0.125,0.125,0,4,,0
abe etude 25-9,D3,50,3,1,0,0.125,0,4,,0
abe etude 25-9,D3,50,3,0.5,0,0.125,0,4,,0
abe etude 25-9,D3,50,3,0.25,0,0.125,0,4,,0
abe etude 25-1,D4,62,4,1,0,0.5,3,2,,3
abe etude 25-1,D4,62,4,1,1,0.5,3,2,,3
abe etude 25-1,D4,62,4,0.5,0.25,0.25,4,2,,3
abe etude 25-1,D4,62,4,1,0.5,0.5,3,2,,3
abe etude 25-1,D4,62,4,0.5,0.25,0.25,3,2,,3
abe etude 25-1,D4,62,4,1,0.5,0,2,2,,3
abe etude 25-1,D4,62,4,0.5,0.5,0,2,2,,3
abe etude 25-1,D4,62,4,2,0.25,0,1,2,,3
abe etude 25-1,D4,62,4,1,0.5,0.5,3,2,,3
abe etude 25-1,D4,62,4,1,0,0,4,2,,3
abe etude 25-1,D4,62,4,2,0.25,0.5,1,2,,3
abe etude 25-1,D4,62,4,1,0.5,0,1,2,,3
abe etude 25-1,D4,62,4,1,0.5,0.5,2,3,,7
abe etude 25-1,D4,62,4,1,0.5,0.5,1,3,,7
abe etude 25-1,D4,62,4,2,0.5,0,1,2,,3
abe etude 25-1,D4,62,4,1,0.5,0,1,2,,3
abe etude 25-1,D4,62,4,1,0,0.5,1,2,,3
abe etude 25-1,D4,62,4,1,0,0,1,2,,3
abe etude 25-1,D4,62,4,1,0.5,0,3,2,,3
abe etude 25-4,D4,62,4,0.25,0.125,0.125,2,3,,7
abe etude 25-4,D4,62,4,0.25,0.125,0,4,2,,3
abe etude 25-4,D4,62,4,1.5,0.25,0,4,2,,3
abe etude 25-4,D4,62,4,0.5,0.25,0,4,2,,3
abe etude 25-4,D4,62,4,1.5,0.25,0,4,2,,3
abe etude 25-4,D4,62,4,0.5,0.25,0,4,2,,3
abe etude 25-4,D4,62,4,0.25,0.125,0.125,4,2,,3
abe etude 25-4,D4,62,4,0.25,0.125,0.125,4,2,,3
abe etude 25-4,D4,62,4,0.25,0.125,0.125,4,2,,3
abe etude 25-4,D4,62,4,0.25,0.125,0.125,4,2,,3
abe etude 25-4,D4,62,4,0.25,0.125,0.125,4,2,,3
abe etude 25-4,D4,62,4,0.25,0.125,0.125,4,2,,3
abe etude 25-4,D4,62,4,0,0.125,0,4,2,,3
abe etude 25-4,D4,62,4,0.25,0.125,0.125,2,3,,7
abe etude 25-4,D4,62,4,0.25,0.125,0,4,2,,3
abe etude 25-5,D4,62,4,0.5,0.25,0,2,2,,3
abe etude 25-5,D4,62,4,1,0.25,0.25,2,2,,3
abe etude 25-5,D4,62,4,1,0.25,0.25,2,2,,3
abe etude 25-5,D4,62,4,0.5,0.25,0,2,2,,3
abe etude 25-5,D4,62,4,0.5,0.25,0,2,2,,3
abe etude 25-5,D4,62,4,0.5,0.25,0,3,3,,7
abe etude 25-5,D4,62,4,0.5,0.25,0,2,2,,3
abe etude 25-5,D4,62,4,0.5,0.25,0,2,2,,3
abe etude 25-5,D4,62,4,0.5,0.25,0,3,3,,7
abe etude 25-5,D4,62,4,0.5,0.25,0,2,2,,3
abe etude 25-5,D4,62,4,1,0.25,0.25,4,2,,3
abe etude 25-5,D4,62,4,0.5,0.25,0,2,2,,3
abe etude 25-5,D4,62,4,0.5,0.25,0,2,2,,3
abe etude 25-5,D4,62,4,0.5,0.25,0,2,2,,3
abe etude 25-6,D4,62,4,2,0,0,2,2,,3
abe etude 25-6,D4,62,4,1,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,2,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,1,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,2,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,1,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,2,0.25,0,2,2,,3
abe etude 25-6,D4,62,4,1,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,2,0.25,0.25,1,2,,3
abe etude 25-6,D4,62,4,1,0.25,0.25,1,2,,3
abe etude 25-6,D4,62,4,2,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,1,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,2,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,1,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,2,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,2,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,1,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,2,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,1,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,2,0.25,0,2,2,,3
abe etude 25-6,D4,62,4,1,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,2,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,1,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,2,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,1,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,3,3,,7
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-6,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-7,D4,62,4,1.5,0.25,0.25,2,2,,3
abe etude 25-7,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-7,D4,62,4,1.5,0.25,0.25,2,2,,3
abe etude 25-7,D4,62,4,1.5,0.25,0.25,2,2,,3
abe etude 25-7,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-7,D4,62,4,1,0.25,0,2,2,,3
abe etude 25-7,D4,62,4,1.5,0.25,0.25,2,2,,3
abe etude 25-7,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-7,D4,62,4,2,0.25,0.25,4,2,,3
abe etude 25-7,D4,62,4,1.5,0.25,0,2,2,,3
abe etude 25-7,D4,62,4,0.5,0.25,0.25,4,2,,3
abe etude 25-7,D4,62,4,1.5,0.25,0.25,4,2,,3
abe etude 25-7,D4,62,4,1.5,0.25,0.25,4,2,,3
abe etude 25-7,D4,62,4,0.5,0.25,0.25,4,2,,3
abe etude 25-7,D4,62,4,1.5,0.25,0.25,2,2,,3
abe etude 25-7,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-7,D4,62,4,0.5,0.25,0.25,2,2,,3
abe etude 25-7,D4,62,4,1.5,0.25,0.25,2,2,,3
abe etude 25-7,D4,62,4,2,0.125,0.25,4,3,,7
abe etude 25-7,D4,62,4,1.5,0.125,0.25,3,2,,3
abe etude 25-7,D4,62,4,0.5,0.25,0.25,3,2,,3
abe etude 25-7,D4,62,4,2,0.25,0,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0.25,0,1,2,,3
abe etude 25-8,D4,62,4,0.5,0.25,0,1,2,,3
abe etude 25-8,D4,62,4,0.5,0.25,0,1,2,,3
abe etude 25-8,D4,62,4,0.5,0.25,0,1,2,,3
abe etude 25-8,D4,62,4,0.5,0.25,0,1,2,,3
abe etude 25-8,D4,62,4,0.5,0.25,0,1,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,3,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-8,D4,62,4,0.5,0,0.25,2,2,,3
abe etude 25-9,D4,62,4,1,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,0.5,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,1,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,2,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,1,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,0.5,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,1,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,1,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,1,0.25,0,4,2,,3
abe etude 25-9,D4,62,4,1,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,0.5,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,0.25,0.125,0.125,4,2,,3
abe etude 25-9,D4,62,4,0.25,0.125,0.125,4,2,,3
abe etude 25-9,D4,62,4,0.25,0.125,0.125,4,2,,3
abe etude 25-9,D4,62,4,0.25,0.125,0.125,4,2,,3
abe etude 25-9,D4,62,4,1,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,1,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,0.5,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,0.5,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,0.25,0.125,0.125,3,2,,3
abe etude 25-9,D4,62,4,1,0.125,0,1,2,,3
abe etude 25-9,D4,62,4,0.5,0.125,0,1,2,,3
abe etude 25-9,D4,62,4,1,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,0.5,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,0.5,0.125,0,4,2,,3
abe etude 25-9,D4,62,4,0.5,0.125,0,4,2,,3
abe etude 25-10,D4,62,4,0.25,0,0,2,2,,3
abe etude 25-10,D4,62,4,0.25,0,0,3,3,,7
abe etude 25-3,D5,74,5,0.25,0.125,0,1,1,,10
abe etude 25-3,D5,74,5,0.25,0.125,0,1,1,,10
abe etude 25-3,D5,74,5,0.25,0.125,0,1,1,,10
abe etude 25-3,D5,74,5,0.25,0.125,0,1,1,,10
abe etude 25-3,D5,74,5,0.25,0.125,0,1,1,,10
abe etude 25-6,E#2,41,2,3,0,0.25,1,6,,1
abe etude 25-5,E#3,53,3,0.5,0,0.25,2,4,,3
abe etude 25-2,E#4,65,4,1,0.125,0.125,2,1,,1
abe etude 25-5,E#4,65,4,1,0.25,0.25,2,2,,6
abe etude 25-6,E#4,65,4,1,0.25,0.25,2,1,,1
abe etude 25-6,E#4,65,4,1,0.25,0.25,2,1,,1
abe etude 25-6,E#4,65,4,0.5,0.25,0.25,3,2,,6
abe etude 25-6,E#4,65,4,0.5,0.25,0.25,3,2,,6
abe etude 25-6,E#4,65,4,0.5,0.25,0.25,3,2,,6
abe etude 25-7,E#4,65,4,1.5,0.25,0.25,1,1,,1
abe etude 25-7,E#4,65,4,0.5,0.25,0.25,1,1,,1
abe etude 25-1,E2,40,2,4,0,0.5,0,6,,0
abe etude 25-1,E2,40,2,4,0,0.5,0,6,,0
abe etude 25-1,E2,40,2,4,0,0.5,0,6,,0
abe etude 25-1,E2,40,2,4,0,0.5,0,6,,0
abe etude 25-1,E2,40,2,1,0,0,0,6,,0
abe etude 25-1,E2,40,2,1,0.5,0.5,0,6,,0
abe etude 25-2,E2,40,2,2,0,0.125,0,6,,0
abe etude 25-2,E2,40,2,2,0,0.125,0,6,,0
abe etude 25-2,E2,40,2,1.5,0.125,0.125,0,6,,0
abe etude 25-2,E2,40,2,2,0,0.125,0,6,,0
abe etude 25-2,E2,40,2,2,0,0.125,0,6,,0
abe etude 25-2,E2,40,2,2,0.125,0.125,0,6,,0
abe etude 25-3,E2,40,2,0.5,0.125,0.25,0,6,,0
abe etude 25-3,E2,40,2,0.5,0,0,0,6,,0
abe etude 25-5,E2,40,2,0.5,0,0.25,0,6,,0
abe etude 25-5,E2,40,2,0.5,0,0.25,0,6,,0
abe etude 25-5,E2,40,2,0.5,0,0.25,0,6,,0
abe etude 25-6,E2,40,2,3,0,0.25,0,6,,0
abe etude 25-6,E2,40,2,6,0,0.25,0,6,,0
abe etude 25-7,E2,40,2,2,0,0.25,0,6,,0
abe etude 25-7,E2,40,2,0.5,0.25,0.25,0,6,,0
abe etude 25-8,E2,40,2,1,0.25,0.25,0,6,,0
abe etude 25-8,E2,40,2,1,0.25,0.25,0,6,,0
abe etude 25-10,E2,40,2,0.0714,0,0.0357,0,6,,0
abe etude 25-10,E2,40,2,0.25,0.0357,0.25,0,6,,0
abe etude 25-10,E2,40,2,0.0714,0.25,0.0357,0,6,,0
abe etude 25-10,E2,40,2,0.25,0.0357,0.25,0,6,,0
abe etude 25-10,E2,40,2,0.0714,0.25,0.0357,0,6,,0
abe etude 25-10,E2,40,2,0.25,0.0357,0.25,0,6,,0
abe etude 25-10,E2,40,2,0.0714,0.25,0.0357,0,6,,0
abe etude 25-10,E2,40,2,0.25,0.0357,0.25,0,6,,0
abe etude 25-10,E2,40,2,0.0714,0.25,0.0357,0,6,,0
abe etude 25-10,E2,40,2,0.25,0.0357,0.25,0,6,,0
abe etude 25-10,E2,40,2,0.0714,0.25,0.0357,0,6,,0
abe etude 25-10,E2,40,2,0.25,0.0357,0.25,0,6,,0
abe etude 25-10,E2,40,2,0.0714,0.25,0.0357,0,6,,0
abe etude 25-10,E2,40,2,0.25,0.0357,0.25,0,6,,0
abe etude 25-10,E2,40,2,0.0714,0.25,0.0357,0,6,,0
abe etude 25-10,E2,40,2,0.25,0.0357,0.25,0,6,,0
abe etude 25-10,E2,40,2,0.5,0.0417,0,0,6,,0
abe etude 25-1,E3,52,3,1,0,0.25,1,4,,2
abe etude 25-1,E3,52,3,2,0,0.5,2,4,,2
abe etude 25-1,E3,52,3,2,0,0.5,1,4,,2
abe etude 25-1,E3,52,3,4,0,0.5,1,4,,2
abe etude 25-1,E3,52,3,3,0,0.5,1,4,,2
abe etude 25-1,E3,52,3,1,0.5,0.5,2,4,,2
abe etude 25-2,E3,52,3,0.25,0.125,0.125,2,4,,2
abe etude 25-2,E3,52,3,0.5,0.125,0.5,2,4,,2
abe etude 25-2,E3,52,3,0.25,0.125,0.125,2,4,,2
abe etude 25-2,E3,52,3,1,0.125,0,2,4,,2
abe etude 25-4,E3,52,3,1,0.125,0.125,2,4,,2
abe etude 25-4,E3,52,3,0.5,0.125,0.125,2,4,,2
abe etude 25-4,E3,52,3,0.5,0.125,0.125,2,4,,2
abe etude 25-4,E3,52,3,0.25,0.125,0,2,4,,2
abe etude 25-4,E3,52,3,0.25,0.125,0,2,4,,2
abe etude 25-4,E3,52,3,0.5,0,0.25,2,4,,2
abe etude 25-4,E3,52,3,0.25,0.125,0,2,4,,2
abe etude 25-4,E3,52,3,0.5,0.125,0.125,1,4,,2
abe etude 25-4,E3,52,3,0.5,0.125,0.125,2,4,,2
abe etude 25-4,E3,52,3,0.5,0.125,0.125,2,4,,2
abe etude 25-4,E3,52,3,0.5,0.125,0.125,2,4,,2
abe etude 25-4,E3,52,3,0.25,0.125,0,2,4,,2
abe etude 25-4,E3,52,3,1,0.125,0.125,2,4,,2
abe etude 25-4,E3,52,3,0.5,0.125,0.125,2,4,,2
abe etude 25-4,E3,52,3,0.5,0,0,2,4,,2
abe etude 25-4,E3,52,3,1,0.125,0.125,2,4,,2
abe etude 25-4,E3,52,3,0.25,0.125,0,2,4,,2
abe etude 25-5,E3,52,3,0.5,0,0.25,1,4,,2
abe etude 25-5,E3,52,3,0.5,0,0.25,2,4,,2
abe etude 25-5,E3,52,3,0.5,0,0.25,2,4,,2
abe etude 25-5,E3,52,3,0.5,0,0.25,1,4,,2
abe etude 25-5,E3,52,3,0.5,0,0.25,2,5,,7
abe etude 25-5,E3,52,3,0.5,0,0.25,2,4,,2
abe etude 25-5,E3,52,3,0.5,0,0.25,2,4,,2
abe etude 25-5,E3,52,3,0.5,0,0.25,1,4,,2
abe etude 25-6,E3,52,3,1,0,0.25,1,4,,2
abe etude 25-6,E3,52,3,0.5,0.25,0.25,2,4,,2
abe etude 25-6,E3,52,3,0.5,0.25,0.25,1,4,,2
abe etude 25-6,E3,52,3,0.5,0.25,0.25,2,4,,2
abe etude 25-6,E3,52,3,0.5,0,0.25,3,4,,2
abe etude 25-6,E3,52,3,0.5,0,0.25,3,4,,2
abe etude 25-6,E3,52,3,0.5,0,0.25,3,4,,2
abe etude 25-6,E3,52,3,1,0.25,0.25,1,4,,2
abe etude 25-6,E3,52,3,3,0,0.25,1,4,,2
abe etude 25-6,E3,52,3,1,0.25,0.25,1,4,,2
abe etude 25-7,E3,52,3,1,0.25,0.25,1,4,,2
abe etude 25-7,E3,52,3,1,0.25,0.25,1,4,,2
abe etude 25-7,E3,52,3,1,0.25,0.25,1,4,,2
abe etude 25-7,E3,52,3,1,0,0.25,1,4,,2
abe etude 25-7,E3,52,3,1,0,0.25,1,4,,2
abe etude 25-7,E3,52,3,0.5,0.25,0.25,2,4,,2
abe etude 25-7,E3,52,3,0.5,0.25,0.25,2,4,,2
abe etude 25-7,E3,52,3,0.5,0.25,0.25,2,4,,2
abe etude 25-7,E3,52,3,0.5,0.25,0.25,2,4,,2
abe etude 25-7,E3,52,3,0.5,0.25,0.25,1,4,,2
abe etude 25-7,E3,52,3,0.5,0.25,0.25,1,4,,2
